name,email,date_of_birth,mobile_no,is_valid_date,is_valid_email,is_valid_name,is_valid_phone,above_18
Cody Anderson,Cody_Anderson@arroyo.com,1960-09-29,53651,True,True,True,False,True
Kayla Wood,Kayla_Wood@wallace.com,1999/03/06,393903,True,True,True,False,True
Paul Singh ,Paul_Singh@silva-callahan.com,11-11-1951,256683,True,True,True,False,True
James Mays,James_Mays@daniel.biz,1969-10-13,56033271,True,False,True,True,True
Thomas Moore,Thomas_Moore@cain.com,2009/07/24,36306,True,True,True,False,False
Linda Pacheco,Linda_Pacheco@moore.com,1969/01/17,4596047,True,True,True,False,True
Jenny Clark,Jenny_Clark@soto.com,1976/07/08,271815,True,True,True,False,True
Patrick Guzman,Patrick_Guzman@ryan-todd.biz,1960/06/10,9436477,True,False,True,False,True
 Scott Peters,Scott_Peters@barnes-diaz.com,03/03/2013,3644880,True,True,True,False,False
John Stevenson,John_Stevenson@horton.com,2000/06/08,598899,True,True,True,False,True
Kristina Brooks,Kristina_Brooks@anderson.com,04/21/2004,72641,True,True,True,False,False
Robert Brown,Robert_Brown@perez.info,1991-06-26,813777,True,False,True,False,True
David Brown,David_Brown@coffey.com,04-03-1971,30431,True,True,True,False,True
Dorothy Munoz,Dorothy_Munoz@martinez.net,01-01-1973,752553,True,True,True,False,True
Jason Lawson,Jason_Lawson@mcintyre.com,10-01-1997,780189,True,True,True,False,True
James Hall,James_Hall@smith.info,2008/01/31,858027,True,False,True,False,False
Patricia Carpenter,Patricia_Carpenter@jordan-mendoza.org,17-12-1985,4425457,True,False,True,False,True
Jeff Cardenas,Jeff_Cardenas@cunningham.com,1969-08-10,4531605,True,True,True,False,True
Michelle Johnson,Michelle_Johnson@smith.org,1967-08-20,94747727,True,False,True,True,True
Frank Madden,Frank_Madden@haley.net,1990/11/04,1185514,True,True,True,False,True
George Tanner,George_Tanner@pacheco-olson.com,25-04-1958,96191,True,True,True,False,True
Jesse Frazier,Jesse_Frazier@webb-riley.com,11/02/1956,2243319,True,True,True,False,True
Edward Russell,Edward_Russell@eaton-jones.com,03/31/1961,454155,True,True,True,False,True
Diana Mcdonald,Diana_Mcdonald@dillon-johnson.com,03/09/1968,8910840,True,True,True,False,True
Randy Dawson,Randy_Dawson@johnson.com,05/25/1969,3704177,True,True,True,False,True
Jasmine Williams,Jasmine_Williams@levy.com,1979-01-25,93936,True,True,True,False,True
Sara Young,Sara_Young@thornton.com,20-07-1984,735591,True,True,True,False,True
Christina Torres,Christina_Torres@rodriguez.net,08/29/2017,892383,True,True,True,False,False
Maria Bailey,Maria_Bailey@quinn.com,08/09/1974,1331198,True,True,True,False,True
Charles Bartlett,Charles_Bartlett@thomas-wilson.com,07/09/2002,9629845,True,True,True,False,True
Natalie Parker,Natalie_Parker@hernandez.com,15-02-1997,59446,True,True,True,False,True
Paula Hernandez ,Paula_Hernandez@obrien.com,1986-10-01,49086,True,True,True,False,True
Jessica Jenkins,Jessica_Jenkins@small.com,1974/04/13,75096,True,True,True,False,True
ew Henson,Drew_Henson@taylor.org,20-09-2018,698007,True,False,True,False,False
Michael Davis,Michael_Davis@hill.org,2010/02/03,49850919,True,False,True,True,False
Ian Ramos,Ian_Ramos@smith-edwards.info,23-06-2011,5515322,True,False,True,False,False
Anna Wright,Anna_Wright@nguyen-robertson.com,31-12-2000,5426709,True,True,True,False,True
Ashley Anderson,Ashley_Anderson@bailey-rice.com,1998/01/02,28346,True,True,True,False,True
Jennifer Wright,Jennifer_Wright@francis.org,1960-07-26,9076747,True,False,True,False,True
Nicole Lopez,Nicole_Lopez@fox.com,25-03-2000,461409,True,True,True,False,True
Tara Ellis,Tara_Ellis@faulkner.com,21-01-2013,65996,True,True,True,False,False
Hannah Elliott,Hannah_Elliott@edwards.com,05-02-1961,4880142,True,True,True,False,True
Gavin Rodriguez,Gavin_Rodriguez@butler-hunt.com,09/17/2015,976137,True,True,True,False,False
Johnny Jackson,Johnny_Jackson@gaines-brown.com,2002/01/07,439215,True,True,True,False,True
Martin Garrett,Martin_Garrett@owens.com,1956/07/03,4124730,True,True,True,False,True
Terri Hayes,Terri_Hayes@williams.org,02/21/1962,2552880,True,False,True,False,True
Adam Huang,Adam_Huang@brown.info,30-10-1999,19505759,True,False,True,True,True
Carolyn Garner,Carolyn_Garner@barker.com,1958-10-25,8988155,True,True,True,False,True
Lisa Lee,Lisa_Lee@walker-vazquez.net,10/21/1961,2100428,True,True,True,False,True
Rodney Escobar,Rodney_Escobar@hughes.com,04/30/1976,24406,True,True,True,False,True
Michael Johnson,Michael_Johnson@smith.biz,1995/04/23,50520919,True,False,True,True,True
Michelle Carter ,Michelle_Carter@lara.com,2016-04-26,33246,True,True,True,False,False
John Dunn,John_Dunn@delacruz.org,1984-01-11,625113,True,False,True,False,True
David Buck,David_Buck@taylor-robinson.net,03/05/1968,28481,True,True,True,False,True
Jennifer Newman,Jennifer_Newman@bell.com,1984/05/29,996087,True,True,True,False,True
Cynthia Lee,Cynthia_Lee@lin-francis.com,05/24/2002,7189190,True,True,True,False,True
Sylvia Clark,Sylvia_Clark@spencer.com,02/01/1952,149289,True,True,True,False,True
Joseph Taylor,Joseph_Taylor@peck.net,03/29/1950,3532621,True,True,True,False,True
Kathleen Barton,Kathleen_Barton@moreno.com,1959-11-10,91591,True,True,True,False,True
Michael Harris ,Michael_Harris@mcknight.com,21-02-2006,3416260,True,True,True,False,False
Eric Benson,Eric_Benson@brooks.com,07/01/2013,1324058,True,True,True,False,False
Curtis Butler,Curtis_Butler@king.info,10/12/1968,14771,True,False,True,False,True
Brittany Le,Brittany_Le@evans-harrison.com,1984/09/18,3191609,True,True,True,False,True
Jeremiah Sims,Jeremiah_Sims@white-baldwin.com,1977/06/09,28096,True,True,True,False,True
David Davis,David_Davis@robinson-lee.net,1973/05/02,58916,True,True,True,False,True
Tiffany Bond,Tiffany_Bond@mccall.com,12/05/1984,44416,True,True,True,False,True
Patricia Chen,Patricia_Chen@williams-stevens.com,2014-02-14,358569,True,True,True,False,False
William Crawford,William_Crawford@anderson-williams.com,02/27/1955,2446928,True,True,True,False,True
Christina Roberts,Christina_Roberts@pruitt.com,08-10-2013,5548957,True,True,True,False,False
Jerome Scott,Jerome_Scott@hughes.info,1984/08/07,1679511,True,False,True,False,True
John Henry,John_Henry@blake.info,1967/03/06,49860879,True,False,True,True,True
James Miles,James_Miles@mitchell-brown.net,07-01-1953,7903218,True,True,True,False,True
Michael Downs,Michael_Downs@james.com,1992-01-27,3353071,True,True,True,False,True
Kayla Wheeler,Kayla_Wheeler@marshall.com,1960/04/24,599109,True,True,True,False,True
Charles Martin,Charles_Martin@ramirez.org,12/13/1992,4412325,True,False,True,False,True
Harold Bennett,Harold_Bennett@thomas.net,2013-12-02,1554351,True,True,True,False,False
Michael Swanson,Michael_Swanson@patel.com,1968/08/15,12671,True,True,True,False,True
Janet Mcdonald,Janet_Mcdonald@olson.org,08/13/1970,846171,True,False,True,False,True
Jacob Smith,Jacob_Smith@graves.com,1996-05-04,6550300,True,True,True,False,True
Alexa Webb,Alexa_Webb@owens.com,1963/07/21,124545,True,True,True,False,True
Tony Yu,Tony_Yu@esparza.com,06-11-1951,578805,True,True,True,False,True
Lisa Goodman,Lisa_Goodman@floyd-vasquez.com,2008-11-05,7551307,True,True,True,False,False
Kimberly Hernandez,Kimberly_Hernandez@moore-johnson.com,10/27/2008,78896,True,True,True,False,False
Phillip Friedman,Phillip_Friedman@arnold.biz,1988-10-15,1929376,True,False,True,False,True
Brian Lam,Brian_Lam@jones.com,04/09/2008,3411 1927,True,True,True,True,False
Blake Mclaughlin,Blake_Mclaughlin@rogers.com,08-06-2016,70699583,True,True,True,True,False
Billy Olsen,Billy_Olsen@cooper.com,1969-05-03,86056,True,True,True,False,True
Shawn Brock,Shawn_Brock@lee.com,09-09-1967,8254877,True,True,True,False,True
Danielle Jones,Danielle_Jones@nelson.com,1965-02-13,16871,True,True,True,False,True
Jim Gomez,Jim_Gomez@cox-moore.com,1956/06/04,143811,True,True,True,False,True
Sabrina Henderson,Sabrina_Henderson@reynolds.com,2008-02-20,4519243,True,True,True,False,False
David Pennington,David_Pennington@graham.com,1975/03/02,36206,True,True,True,False,True
Stephanie Bowman,Stephanie_Bowman@harvey-rodriguez.net,1951/05/21,9987944,True,True,True,False,True
Joseph Frazier,Joseph_Frazier@lopez-lewis.net,03/13/2010,41346,True,True,True,False,False
Ryan Mclaughlin,Ryan_Mclaughlin@archer-snyder.com,2017-07-13,6722388,True,True,True,False,False
Tony Hall,Tony_Hall@gamble-brown.com,02-10-1951,76596,True,True,True,False,True
John Obrien,John_Obrien@pearson-hansen.com,01/16/1958,380373,True,True,True,False,True
Barbara Johnson,Barbara_Johnson@valdez-brown.biz,23-05-2004,256605,True,False,True,False,False
Brandon Marshall,Brandon_Marshall@thompson.org,1986/04/15,12250471,True,False,True,True,True
Carrie Miller,Carrie_Miller@taylor.com,01-04-2017,910407,True,True,True,False,False
Samantha Dean,Samantha_Dean@bennett.net,1961/02/13,2718451,True,True,True,False,True
Jamie Wilson,Jamie_Wilson@kane-french.info,2014-01-10,47161,True,False,True,False,False
Carlos Acosta,Carlos_Acosta@hartman-zamora.com,2004-07-05,5026001,True,True,True,False,False
Amy Bennett,Amy_Bennett@smith-chase.com,1964-01-26,25266,True,True,True,False,True
Dominique Wells,Dominique_Wells@carter-hurst.com,2014/05/29,80856,True,True,True,False,False
Michael Barton,Michael_Barton@marshall-henson.com,30-05-2007,29311,True,True,True,False,False
Megan Riggs,Megan_Riggs@turner.net,04-03-1974,661233,True,True,True,False,True
Whitney Andrews,Whitney_Andrews@morris-zimmerman.com,26-12-1981,86756,True,True,True,False,True
Catherine Jones,Catherine_Jones@adams-cole.com,1997/09/26,95931,True,True,True,False,True
William Andrews,William_Andrews@willis.com,1996-03-22,3711394,True,True,True,False,True
Kathleen Edwards,Kathleen_Edwards@clark.com,2017-08-08,75094807,True,True,True,True,False
Justin Johnson,Justin_Johnson@gordon.com,1954-02-05,13111,True,True,True,False,True
Valerie Young,Valerie_Young@mueller.com,07/14/1954,829539,True,True,True,False,True
Samantha Perez,Samantha_Perez@bailey.org,23-06-1994,406497,True,False,True,False,True
Devin Allen,Devin_Allen@decker-frank.com,10/24/1975,52676,True,True,True,False,True
Stephanie Little,Stephanie_Little@hicks-anderson.net,23-11-1950,8730597,True,True,True,False,True
Melanie Miller,Melanie_Miller@martinez.biz,05/15/1987,48116,True,False,True,False,True
Erica Beck,Erica_Beck@lane.com,23-04-1957,459363,True,True,True,False,True
David Jackson,David_Jackson@stokes-guzman.com,08/25/1968,735651,True,True,True,False,True
Melanie Gates,Melanie_Gates@yang.com,05-01-2012,78743751,True,True,True,True,False
Jordan Lewis,Jordan_Lewis@nolan.net,14-12-1962,34596,True,True,True,False,True
Michele Johnson,Michele_Johnson@johnson-james.net,04-10-2005,33671,True,True,True,False,False
Samantha Ryan,Samantha_Ryan@hernandez.com,2005-10-16,84616,True,True,True,False,False
Christopher Hudson,Christopher_Hudson@conrad.com,17-12-1959,21286,True,True,True,False,True
Zachary Williams,Zachary_Williams@jackson-dean.com,18-02-1978,7658953,True,True,True,False,True
Donna Davis,Donna_Davis@garza.com,1968/08/09,53051,True,True,True,False,True
Christopher Nolan,Christopher_Nolan@black-copeland.biz,2017/11/17,459765,True,False,True,False,False
Evelyn Hanna,Evelyn_Hanna@mitchell-perez.org,2016/04/27,778125,True,False,True,False,False
Jason Johnson,Jason_Johnson@edwards.com,02/13/1974,25696,True,True,True,False,True
Barbara Caldwell,Barbara_Caldwell@lopez.org,1950/05/09,8702443,True,False,True,False,True
Ronald Huff,Ronald_Huff@miles.com,2000/03/21,9563044,True,True,True,False,True
Holly Norris,Holly_Norris@gutierrez-hurst.org,1969/01/06,8525392,True,False,True,False,True
Derrick Carter,Derrick_Carter@coleman-byrd.info,05-04-1964,33971,True,False,True,False,True
Kenneth Golden,Kenneth_Golden@ramsey.com,2000/01/24,98796,True,True,True,False,True
Grace Edwards,Grace_Edwards@jones-kelley.com,08/08/2006,2539 4751,True,True,True,True,False
Jonathan Rios,Jonathan_Rios@johnson.net,1981/09/19,489579,True,True,True,False,True
Mackenzie Miller,Mackenzie_Miller@bender-stanton.com,04/29/2015,5541943,True,True,True,False,False
Tammy Taylor,Tammy_Taylor@pace.com,1950-07-12,6704671,True,True,True,False,True
Reginald King,Reginald_King@turner.net,04-10-1981,3018387,True,True,True,False,True
Matthew Fletcher,Matthew_Fletcher@perez.com,2005/02/09,191049,True,True,True,False,False
Elizabeth Jordan,Elizabeth_Jordan@schroeder-mcdaniel.com,01/07/2004,3007 4335,True,True,True,True,False
Sally Santiago,Sally_Santiago@bowers.net,21-02-1973,58976,True,True,True,False,True
James Johnson,James_Johnson@greene.biz,16-12-2002,21476871,True,False,True,True,True
Jason Saunders,Jason_Saunders@campos.org,1995/10/06,2477245,True,False,True,False,True
Carol Hernandez,Carol_Hernandez@rowe.net,08/04/1985,9701973,True,True,True,False,True
Kendra Dawson,Kendra_Dawson@hernandez.biz,1951/04/07,82622519,True,False,True,True,True
James Hess ,James_Hess@humphrey-white.org,01/16/1990,572313,True,False,True,False,True
Michael Stokes,Michael_Stokes@navarro.com,06/11/1979,6755470,True,True,True,False,True
Jeffrey Martinez,Jeffrey_Martinez@flynn-young.info,02-09-2017,32055439,True,False,True,True,False
Joseph Bell,Joseph_Bell@gallegos.net,09/16/1958,91156,True,True,True,False,True
Pamela Black,Pamela_Black@powers-decker.biz,02/18/1992,43891,True,False,True,False,True
Robert Jordan,Robert_Jordan@boyer.com,2015/03/02,739083,True,True,True,False,False
Kathy Baker,Kathy_Baker@griffin-williams.com,08/18/2000,3274433,True,True,True,False,True
Brian Bailey,Brian_Bailey@bush-hart.biz,1990-07-07,71636,True,False,True,False,True
Mitchell Clark,Mitchell_Clark@miller.com,1964/08/29,19311,True,True,True,False,True
Kelly Mcintyre,Kelly_Mcintyre@mosley.net,24-03-2014,89346135,True,True,True,True,False
Latoya Gonzales,Latoya_Gonzales@ross.org,17-12-2009,75186,True,False,True,False,False
Olivia Mayo,Olivia_Mayo@alexander.com,01/19/2017,5753231,True,True,True,False,False
Thomas Anderson,Thomas_Anderson@perez.biz,03-07-1984,75106319,True,False,True,True,True
Todd Jennings,Todd_Jennings@house.com,1986/06/21,5296082,True,True,True,False,True
Paul Dixon,Paul_Dixon@smith.com,1965-03-25,14406,True,True,True,False,True
Julie Torres,Julie_Torres@harris.com,1992-01-22,6153134,True,True,True,False,True
James Miller,James_Miller@ellis-fox.com,1999-09-01,6415543,True,True,True,False,True
John Howard,John_Howard@zimmerman.com,02-06-1998,527469,True,True,True,False,True
Anne Savage,Anne_Savage@moore.com,07/17/1990,13466,True,True,True,False,True
 Amber Esparza,Amber_Esparza@hoffman.com,2004/12/30,12096,True,True,True,False,False
Todd Armstrong,Todd_Armstrong@carlson-smith.info,21-08-1973,7744906,True,False,True,False,True
Aaron Richardson,Aaron_Richardson@savage-swanson.org,03-06-1991,161793,True,False,True,False,True
Gregory Pollard,Gregory_Pollard@smith-hensley.com,25-07-1962,3299773,True,True,True,False,True
Chelsea Madden,Chelsea_Madden@cooper.com,12/21/1962,2231440,True,True,True,False,True
Misty Ramos,Misty_Ramos@stokes.org,11/03/2007,243207,True,False,True,False,False
Ryan Murphy,Ryan_Murphy@brooks.com,1974-10-28,51176,True,True,True,False,True
Brittany Sandoval,Brittany_Sandoval@gibson.biz,21-02-2012,6974969,True,False,True,False,False
Rose Stanton,Rose_Stanton@coleman.info,30-08-1965,19285375,True,False,True,True,True
Kristen Banks,Kristen_Banks@gentry-curtis.biz,2003-12-03,70256,True,False,True,False,True
Julia Stokes,Julia_Stokes@wood.com,1959/03/21,21651,True,True,True,False,True
Amber Thompson,Amber_Thompson@mcdonald.net,1980/10/25,24291,True,True,True,False,True
 Valerie Norton,Valerie_Norton@villanueva.com,1967-07-05,83236,True,True,True,False,True
Jennifer Gonzales,Jennifer_Gonzales@morris.org,08/22/1993,9366190,True,False,True,False,True
Jacqueline Hernandez,Jacqueline_Hernandez@johnson.com,1952/01/29,76556,True,True,True,False,True
Jennifer Miller,Jennifer_Miller@miller-ray.net,08-02-1971,996507,True,True,True,False,True
Dawn Bond,Dawn_Bond@robinson.com,1974/01/05,59871,True,True,True,False,True
Tara Daniel,Tara_Daniel@ross.com,1982/07/01,9372196,True,True,True,False,True
Rebecca Thompson ,Rebecca_Thompson@ferrell.biz,20-07-1998,98761031,True,False,True,True,True
Victor Serrano,Victor_Serrano@nelson-hudson.com,09-02-1959,9598338,True,True,True,False,True
Elizabeth Bell,Elizabeth_Bell@nguyen.org,03/29/2001,2019 2319,True,False,True,True,True
Julie Coleman,Julie_Coleman@knight.com,1951/01/04,332217,True,True,True,False,True
Jennifer Brown,Jennifer_Brown@cook.net,2010/01/10,54129959,True,True,True,True,False
Jessica Moore,Jessica_Moore@mooney.biz,1961/02/12,43701951,True,False,True,True,True
John Ramirez,John_Ramirez@smith-edwards.com,2000-03-07,30631,True,True,True,False,True
Becky Hall,Becky_Hall@padilla.com,07/26/2006,215037,True,True,True,False,False
Christine Smith,Christine_Smith@hansen.com,1963-04-27,70341,True,True,True,False,True
Christopher Osborne,Christopher_Osborne@parker.com,1991/08/06,12466,True,True,True,False,True
Jacob Hernandez,Jacob_Hernandez@young-jenkins.com,1969/05/20,26011,True,True,True,False,True
Jennifer Rogers,Jennifer_Rogers@campbell.com,1997/05/19,44671,True,True,True,False,True
Tammy Young,Tammy_Young@jenkins-jones.com,05/22/1989,8107723,True,True,True,False,True
James Lewis,James_Lewis@gonzalez.org,05-03-2008,47055567,True,False,True,True,False
Charles Stanley,Charles_Stanley@waters.biz,1960-05-23,49406,True,False,True,False,True
Christina Garcia,Christina_Garcia@vargas.com,1999/06/11,624873,True,True,True,False,True
Heather Davis,Heather_Davis@small-haas.com,1951-11-03,675903,True,True,True,False,True
Ashley Fuentes,Ashley_Fuentes@johnson.net,1959-04-28,72316,True,True,True,False,True
Jorge Brown,Jorge_Brown@thomas-green.org,2004/10/21,25446,True,False,True,False,False
Sierra Park ,Sierra_Park@brewer.net,1985-10-19,2510418,True,True,True,False,True
Todd Miller,Todd_Miller@blankenship-hernandez.com,10/17/1976,54616,True,True,True,False,True
Crystal Luna,Crystal_Luna@davis.org,1961/02/24,43706,True,False,True,False,True
Devin Flores,Devin_Flores@wells-wang.com,1977-10-13,594807,True,True,True,False,True
Danielle Snyder,Danielle_Snyder@hayes-davis.com,04/22/2013,90666,True,True,True,False,False
Edward Carney,Edward_Carney@lopez.com,07-12-1991,145035,True,True,True,False,True
Joseph Grimes,Joseph_Grimes@diaz.com,07/28/1961,66511,True,True,True,False,True
April Fowler,April_Fowler@fitzgerald.com,13-12-2017,83236,True,True,True,False,False
Michelle Mccoy,Michelle_Mccoy@johnson.biz,1987/06/20,5999330,True,False,True,False,True
Alicia Stone ,Alicia_Stone@oconnell.com,10/15/1973,42516,True,True,True,False,True
Micheal Lloyd,Micheal_Lloyd@vaughn.net,2016/04/30,325203,True,True,True,False,False
